,day,daily-case,daily-death,daily-vaccin
424,2022-03-01,141973.55043562778,102.67482927021892,486810.9356123448
425,2022-03-02,153042.85014520926,98.22494309007298,283735.9785374483
426,2022-03-03,162250.2833817364,92.40831436335766,94578.65951248276
427,2022-03-04,169946.42779391212,87.13610478778588,31526.219837494253
428,2022-03-05,178458.47593130404,84.04536826259529,123448.40661249809
429,2022-03-06,187332.15864376802,82.68178942086509,269281.802204166
430,2022-03-07,198751.052881256,92.56059647362169,335318.93406805536
431,2022-03-08,208171.01762708533,90.85353215787389,328079.3113560185
432,2022-03-09,208301.67254236178,77.61784405262462,195300.43711867285
433,2022-03-10,209199.5575141206,70.20594801754153,65100.145706224284
434,2022-03-11,209098.1858380402,75.73531600584717,21700.04856874143
435,2022-03-12,204158.72861268008,87.57843866861572,7233.34952291381
